Marca_Temporal,ID_Unico,Texto,Texto_Procesado,Longitud_Tokens,Emocion,Longitud_Texto
4/24/2024 12:26:00,ETSMGZBD,Me estresa ,me estresa,3,Ira,2
4/24/2024 11:41:30,ZF56737V,"Autorealización, relaciones sanas, plenitud financiera y paz con uno mismo","autorealización, relaciones sanas, plenitud financiera y paz con uno mismo",16,Felicidad,10
4/24/2024 11:39:35,XOF6KQ1G,Trato.de tranquilizarme y pensar con la cabeza fria,trato.de tranquilizarme y pensar con la cabeza fria,12,Miedo,8
5/16/2024 0:55:45,IX724P8G,"Extrañar a mi familia, sentir la nostalgia de que estaba en mi casa estando con mi familia","extrañar a mi familia, sentir la nostalgia de que estaba en mi casa estando con mi familia",20,Tristeza,17
4/29/2024 9:09:29,KFH9XJ94,"Me enojo, pero después me calmo para buscar una solución","me enojo, pero después me calmo para buscar una solución",13,Ira,10
5/16/2024 12:53:47,3EAZ56FK,Cuando pienso en mi futuro,cuando pienso en mi futuro,5,Tristeza,5
5/17/2024 2:06:42,9N0G1GM1,Cuando la chica que me gusta no me hace caso o se molesta conmigo. Cuando no tengo tiempo libre y estoy lleno de tareas.,cuando la chica que me gusta no me hace caso o se molesta conmigo. cuando no tengo tiempo libre y estoy lleno de tareas.,26,Estrés,24
5/17/2024 2:32:37,8TO1OH28,Cuando he peleado con mi padre por cuestiones de que dice que no lo ayudo y siempre estoy ocupado para él,cuando he peleado con mi padre por cuestiones de que dice que no lo ayudo y siempre estoy ocupado para él,22,Tristeza,21
4/24/2024 12:03:52,DPW9GBQ3,"Cuando siento que mi mundo se derrumba, cuando a pesar de todo lo que hago e intento hacer de la mejor manera nada sale como quiero o espero, ahí mi frustración es tanta que surgen las ganas de llorar.","cuando siento que mi mundo se derrumba, cuando a pesar de todo lo que hago e intento hacer de la mejor manera nada sale como quiero o espero, ahí mi frustración es tanta que surgen las ganas de llorar.",43,Tristeza,39
5/16/2024 0:35:07,CHNLHC6X,Lo trato de disimular,lo trato de disimular,5,Ira,4
4/30/2024 11:00:56,NOQASZVA,Con estrés y hacer las cosas por impulso ,con estrés y hacer las cosas por impulso,8,Ira,8
5/17/2024 0:54:15,Y29P2VU6,"Frío, nervios","frío, nervios",3,Preocupación,2
4/30/2024 18:16:40,2WMZZ63C,"Cuando no cumplo con la entrega de tareas por parte de la universidad o cuando no soy disciplinado y constante en otros aspectos, tanto como personales y escolares.","cuando no cumplo con la entrega de tareas por parte de la universidad o cuando no soy disciplinado y constante en otros aspectos, tanto como personales y escolares.",32,Preocupación,28
4/23/2024 19:48:07,U1856WJ8,"Depende, aveces solo sigo con mi día, aveces es un chale y a seguirle, aveces reacciono muy exagerado y otras solo me estreso","depende, aveces solo sigo con mi día, aveces es un chale y a seguirle, aveces reacciono muy exagerado y otras solo me estreso",34,Ira,23
4/29/2024 13:30:35,BR14PE8E,"Vivir en plenitud, sentirse pleno consigo mismo y su enterno. no tener remordimientos","vivir en plenitud, sentirse pleno consigo mismo y su enterno. no tener remordimientos",18,Felicidad,13
4/24/2024 11:28:12,T38J7JB4,"CUANDO PIERDO COSAS, CUANDO LLENO MI CALENDARIO DE COSAS SIN DARME CUENTA.","cuando pierdo cosas, cuando lleno mi calendario de cosas sin darme cuenta.",14,Estrés,12
4/30/2024 21:04:57,7CTEOZ0B,"No eh tenido ganas de llorar pero, las situaciones que me hacen sentir triste o nostálgico son el recordar momentos y experiencias que no tuvieron un buen desenlace.","no eh tenido ganas de llorar pero, las situaciones que me hacen sentir triste o nostálgico son el recordar momentos y experiencias que no tuvieron un buen desenlace.",34,Tristeza,28
4/24/2024 11:24:06,8OVFX977,Cuando algo urgente depende de mi y va saliendo mal,cuando algo urgente depende de mi y va saliendo mal,10,Preocupación,10
5/2/2024 18:33:09,BHZT40UO,"Primero pienso en las consecuencias que podría tener tomar alguna decisión, ya sean malas o buenas, después de analizar cuál es la opción que es más viable, tomo la decisión que mejor se adapte a mis necesidades.  ","primero pienso en las consecuencias que podría tener tomar alguna decisión, ya sean malas o buenas, después de analizar cuál es la opción que es más viable, tomo la decisión que mejor se adapte a mis necesidades.",42,Miedo,37
4/25/2024 19:33:43,UBSR9VC8,En la tarde noche,en la tarde noche,4,Preocupación,4
5/15/2024 23:23:27,5GRMSXOF,"Intentar arreglarlo o hablarlo con alguien, un consejo o ayuda no está de más ","intentar arreglarlo o hablarlo con alguien, un consejo o ayuda no está de más",16,Miedo,14
4/23/2024 21:27:00,3DA9WB82,"Estando con mi pareja, organizando un proyecto y que salga bien","estando con mi pareja, organizando un proyecto y que salga bien",12,Felicidad,11
4/25/2024 12:21:21,YMU2FALS,Cuando situaciones internas o externas no terminan como yo deseaba.,cuando situaciones internas o externas no terminan como yo deseaba.,11,Estrés,10
4/30/2024 13:35:25,N9JIRQ1R,"Me molesto, me siento frustrado ","me molesto, me siento frustrado",7,Ira,5
4/25/2024 18:32:43,DXF0Z2FN,"Por lo regular me estreso cuando siento que no aprendo más de lo que ya sé o algo no me aporta nada novedoso, también cuando siento que no avanzo en proyectos o de manera personal, es frustrante pero suelo mantener la calma y pensar en que si cambio yo cambia mi entorno.","por lo regular me estreso cuando siento que no aprendo más de lo que ya sé o algo no me aporta nada novedoso, también cuando siento que no avanzo en proyectos o de manera personal, es frustrante pero suelo mantener la calma y pensar en que si cambio yo cambia mi entorno.",60,Estrés,52
4/24/2024 19:48:20,2QH0OQRP,"Cuando tengo varios pendientes, cuando no entiendo algo, cuando alguien que conozco necesita tiene algún problema sin resolver ","cuando tengo varios pendientes, cuando no entiendo algo, cuando alguien que conozco necesita tiene algún problema sin resolver",20,Preocupación,18
4/28/2024 12:04:28,5CYE0BRU,Cuando me frusto por no poder hacer algo como quería que fuera,cuando me frusto por no poder hacer algo como quería que fuera,13,Tristeza,12
5/16/2024 13:54:46,CKOKU9P4,Al no saber que vendra en el futuro o al sentir incertidumbre de que estoy haciendo en mi vida ,al no saber que vendra en el futuro o al sentir incertidumbre de que estoy haciendo en mi vida,20,Preocupación,19
4/26/2024 11:14:18,83ECQ6P2,"cuando las personas cercanas a mi viajan y no se comunican conmigo, cuando tengo una carga grande de trabajo, cuando lleno mi cabeza de pensamientos negativos. ","cuando las personas cercanas a mi viajan y no se comunican conmigo, cuando tengo una carga grande de trabajo, cuando lleno mi cabeza de pensamientos negativos.",30,Preocupación,26
4/25/2024 18:42:00,NDMKZW1M,Ansiedad,ansiedad,1,Preocupación,1
4/23/2024 22:47:07,JOAT36RK,"Actividades al aire libre, viajar, hablar con mis amigos","actividades al aire libre, viajar, hablar con mis amigos",11,Felicidad,9
4/24/2024 11:16:48,QCURT76I,"mi piel pica, pienso demasiadas cosas al mismo tiempo","mi piel pica, pienso demasiadas cosas al mismo tiempo",10,Preocupación,9
5/2/2024 23:42:40,Q8HPCRF0,"Me doy un tiempo para analizar, y comprender lo que paso, y busco la forma de superarlo o solucionarlo.","me doy un tiempo para analizar, y comprender lo que paso, y busco la forma de superarlo o solucionarlo.",24,Miedo,19
4/29/2024 13:53:27,R5NND2PJ,Cuando logro satisfactoriamente mis objetivos ,cuando logro satisfactoriamente mis objetivos,6,Felicidad,5
5/8/2024 0:16:33,NZNKVJN5,Cuando desconozco cosas de mi nuevo trabajo ,cuando desconozco cosas de mi nuevo trabajo,8,Preocupación,7
4/28/2024 22:35:59,FA8HZ0ZJ,Cuando invierto más de 8 horas seguidas en actividades escolares,cuando invierto más de 8 horas seguidas en actividades escolares,11,Estrés,10
5/16/2024 17:16:08,V6MYHJGB,"Escuchar música, buscar situaciones similares que haya pasado anteriormente y pensar en que haría una mejor versión mía ","escuchar música, buscar situaciones similares que haya pasado anteriormente y pensar en que haría una mejor versión mía",19,Miedo,18
4/26/2024 14:50:06,87RRAHBJ,"No me siento estresado ante eso, normalmente me encuentro calmado","no me siento estresado ante eso, normalmente me encuentro calmado",13,Ira,10
5/13/2024 20:32:28,I9HEYDJ0,Ansiedad,ansiedad,1,Preocupación,1
4/25/2024 19:49:50,ONSV8AYQ,escalofrío y sudor,escalofrío y sudor,5,Preocupación,3
5/16/2024 13:45:24,14XGFLGK,Trato de respirar fuertemente y pensar en cosas positivas. Para tener el valor de afrontar las situaciones que se me presenten de manera tranquila.,trato de respirar fuertemente y pensar en cosas positivas. para tener el valor de afrontar las situaciones que se me presenten de manera tranquila.,26,Miedo,24
4/24/2024 11:40:06,1GC9M0FT,Todos los días ,todos los días,3,Estrés,3
5/9/2024 18:31:44,BQK35SUL,"Trato de tranquilizarme y buscar alguna solución posible, siempre con una sonrisa en la cara.","trato de tranquilizarme y buscar alguna solución posible, siempre con una sonrisa en la cara.",18,Ira,15
4/24/2024 11:29:56,TE4FJ4MH,"Cuando tengo problemas con mi familia,cuando peleó con personas que me importan, cuando me siento solo ","cuando tengo problemas con mi familia,cuando peleó con personas que me importan, cuando me siento solo",20,Tristeza,16
5/3/2024 16:49:47,UBXXESOE,"Dolor de cabeza, temblor en las piernas, sudoración en las manos.","dolor de cabeza, temblor en las piernas, sudoración en las manos.",16,Preocupación,11
4/26/2024 13:25:21,TA1NU1V7,Por el dinero ,por el dinero,3,Preocupación,3
4/24/2024 20:57:53,IRIJAUXK,"Enojo, pues las cosas no salieron como yo las tenía planeadas. Aunque aveces puedo pensar de manera racional y reaccionar de manera indiferente pues no tengo el control de ellas.","enojo, pues las cosas no salieron como yo las tenía planeadas. aunque aveces puedo pensar de manera racional y reaccionar de manera indiferente pues no tengo el control de ellas.",37,Ira,30
5/12/2024 20:18:00,9TQIQ8J0,Cuando las cosas no salen como se planean,cuando las cosas no salen como se planean,9,Preocupación,8
5/9/2024 13:19:18,9NUZ5PKN,"Considerar las causas y consecuencias, tener una grado de importante en mi vida","considerar las causas y consecuencias, tener una grado de importante en mi vida",14,Miedo,13
4/23/2024 19:48:07,B2KUCT4P,Cuando me saturo de tareas,cuando me saturo de tareas,6,Estrés,5
4/23/2024 22:57:11,53EHQAPE,Encontrar un propósito para vivir ,encontrar un propósito para vivir,5,Felicidad,5
4/23/2024 21:05:33,FN2PCHS1,En situaciones de estrés y cuando las cosas no salen bien,en situaciones de estrés y cuando las cosas no salen bien,11,Tristeza,11
4/23/2024 20:18:00,9N5PTUUF,Cuando tengo demasiados deberes.,cuando tengo demasiados deberes.,5,Estrés,4
5/17/2024 10:45:56,AYNOOGEB,Cuando no estoy logrando lo que quise hacer o lo que pensé que podría lograr ,cuando no estoy logrando lo que quise hacer o lo que pensé que podría lograr,15,Estrés,15
5/9/2024 13:11:23,K34YLW69,En las noches,en las noches,3,Estrés,3
5/12/2024 20:18:00,9TQIQ8J0,"Me molesto, pero después de un rato me calmo","me molesto, pero después de un rato me calmo",11,Ira,9
4/28/2024 12:04:28,5CYE0BRU,Cuando estoy con amigos y familia ,cuando estoy con amigos y familia,6,Felicidad,6
4/23/2024 19:48:07,UJCL56SG,"En ver recuerdos, pensar escenarios imaginarios","en ver recuerdos, pensar escenarios imaginarios",8,Felicidad,6
4/25/2024 14:51:28,89R7BFY3,Mentalizarme por las noches y entender la situación. También me gusta entrenar cuando me siento así ,mentalizarme por las noches y entender la situación. también me gusta entrenar cuando me siento así,19,Miedo,16
5/9/2024 19:30:55,4L83S1WU,"Preocupación, intentar subsanar el daño para obtener la menor repercusión posible","preocupación, intentar subsanar el daño para obtener la menor repercusión posible",14,Ira,11
4/24/2024 11:53:22,HGX6HZA2,Ver a mi familia sana,ver a mi familia sana,5,Felicidad,5
5/17/2024 2:06:42,9N0G1GM1,Entre semana,entre semana,2,Estrés,2
4/25/2024 12:54:19,6OG08UL5,Cuando me estresó o la gente no entiende que necesito tiempo a solas,cuando me estresó o la gente no entiende que necesito tiempo a solas,14,Tristeza,13
4/30/2024 14:30:58,RVJ6EPRG,Con enojo pero siempre tratando de resolver ya que siempre tengo un segundo plan ,con enojo pero siempre tratando de resolver ya que siempre tengo un segundo plan,15,Ira,14
4/24/2024 12:38:17,EUW2F405,"Estrés, enojo, nervios.","estrés, enojo, nervios.",7,Preocupación,3
5/17/2024 2:06:42,9N0G1GM1,"Tratar de lamentarme lo menos posible y optar por una postura optimista para enfrentar los problemas. Siempre trato de ver el lado bueno de las cosas y decirme a mi mismo que todo saldrá bien, solo hay que seguirle dando.","tratar de lamentarme lo menos posible y optar por una postura optimista para enfrentar los problemas. siempre trato de ver el lado bueno de las cosas y decirme a mi mismo que todo saldrá bien, solo hay que seguirle dando.",46,Miedo,40
4/26/2024 17:07:40,PPI1SV0E,Taquicardias y escalofríos,taquicardias y escalofríos,8,Preocupación,3
4/24/2024 11:27:42,PPZXS8CP,1. Pensar posibles escenarios. 2. Pensar en las consecuencias y 3. Seleccionar la más adecuada a mis pensamientos.,1. pensar posibles escenarios. 2. pensar en las consecuencias y 3. seleccionar la más adecuada a mis pensamientos.,23,Miedo,18
4/30/2024 13:35:25,N9JIRQ1R,Estudiar el problema. Escribir sobre él. Reflexionar. Pedir consejos. Escuchar testimonios de gente con problemas similares ,estudiar el problema. escribir sobre él. reflexionar. pedir consejos. escuchar testimonios de gente con problemas similares,20,Miedo,16
4/29/2024 23:14:46,YWDANKQ3,Semana de exámenes o cuando no me sale nada ,semana de exámenes o cuando no me sale nada,9,Estrés,9
5/15/2024 21:34:45,3KRGQIMS,"Me estreso en el momento, es mi reacción, pero finalmente hago lo posible, lo que se pueda y lo que no lo tomo de la mejor manera pues este tipo de situaciones son parte de la vida.","me estreso en el momento, es mi reacción, pero finalmente hago lo posible, lo que se pueda y lo que no lo tomo de la mejor manera pues este tipo de situaciones son parte de la vida.",42,Ira,37
4/25/2024 9:36:25,ES771SD8,"Experimento escalofríos, demasiado nerviosismo y dolor de cabeza, siento que me pesan los
hombros","experimento escalofríos, demasiado nerviosismo y dolor de cabeza, siento que me pesan los hombros",20,Preocupación,14
5/24/2024 19:04:24,19QO0M44,Trato de calmarme y afrontarlo lo más pronto posible ,trato de calmarme y afrontarlo lo más pronto posible,11,Miedo,9
4/24/2024 18:20:36,G6ZRICXV,Pues respiro y doy toda mi actitud y desempeño en esa situación trato de no molestarme si no resulta como tengo pensado.,pues respiro y doy toda mi actitud y desempeño en esa situación trato de no molestarme si no resulta como tengo pensado.,24,Miedo,22
